83.000000 86.000000 77.000000
93.000000 35.000000 86.000000
49.000000 21.000000 62.000000


82.998771 48.180279 79.474084
66.627033 56.835077 69.636838
80.341223 41.539009 78.403761


-525.271632 -1122.080899 -188.396847
241.190993 -67.746864 176.640248
620.559532 1628.013152 280.503069


-1741.783971 -3424.743217 -726.600008
616.671376 -338.759212 406.999494
1669.645818 4780.388782 668.294968


-3566.535116 -6859.802236 -1535.133917
1193.065755 -756.203400 760.713297
3227.599115 9498.662147 1241.779157


-5999.524272 -11427.256851 -2613.998196
1970.373508 -1320.079784 1237.781326
5294.419185 15782.832308 2000.955562


-9040.751151 -17127.106662 -3963.192708
2948.594408 -2030.388489 1838.203462
7870.105946 23632.898926 2945.824159


-12690.215625 -23959.351493 -5582.717391
4127.728352 -2887.129571 2561.979651
10954.659358 33048.861850 4076.384935


-16947.917627 -31923.991253 -7472.572215
5507.775290 -3890.303059 3409.109865
14548.079403 44030.721002 5392.637885


-21813.857120 -41021.025892 -9632.757161
7088.735190 -5039.908969 4379.594088
18650.366072 56578.476340 6894.583007


-27288.034081 -51250.455379 -12063.272219
8870.608035 -6335.947309 5473.432310
23261.519356 70692.127836 8582.220297


-33370.448496 -62612.279695 -14764.117381
10853.393814 -7778.418087 6690.624526
28381.539252 86371.675474 10455.549755


-40061.100355 -75106.498826 -17735.292644
13037.092519 -9367.321307 8031.170731
34010.425758 103617.119243 12514.571381


-47359.989652 -88733.112763 -20976.798003
15421.704143 -11102.656970 9495.070923
40148.178871 122428.459136 14759.285173


-55267.116381 -103492.121499 -24488.633456
18007.228685 -12984.425080 11082.325099
46794.798591 142805.695145 17189.691130


-63782.480539 -119383.525031 -28270.799003
20793.666139 -15012.625639 12792.933258
53950.284915 164748.827268 19805.789254


-72906.082123 -136407.323354 -32323.294641
23781.016506 -17187.258646 14626.895399
61614.637844 188257.855501 22607.579543


-82637.921132 -154563.516465 -36646.120369
26969.279782 -19508.324103 16584.211521
69787.857377 213332.779841 25595.061998


-92977.997564 -173852.104362 -41239.276187
30358.455967 -21975.822010 18664.881623
78469.943512 239973.600288 28768.236618


-103926.311417 -194273.087044 -46102.762095
33948.545059 -24589.752369 20868.905705
87660.896251 268180.316839 32127.103403


-115482.862690 -215826.464509 -51236.578090
37739.547058 -27350.115179 23196.283765
97360.715593 297952.929493 35671.662353


-127647.651383 -238512.236757 -56640.724175
41731.461964 -30256.910440 25647.015805
107569.401537 329291.438250 39401.913468


-140420.677494 -262330.403785 -62315.200347
45924.289775 -33310.138154 28221.101824
118286.954083 362195.843108 43317.856748


-153801.941025 -287280.965594 -68260.006607
50318.030490 -36509.798321 30918.541821
129513.373232 396666.144067 47419.492193


-167791.441973 -313363.922183 -74475.142954
54912.684111 -39855.890940 33739.335796
141248.658982 432702.341127 51706.819803


-182389.180338 -340579.273552 -80960.609389
59708.250636 -43348.416011 36683.483749
153492.811335 470304.434287 56179.839578


-197595.156121 -368927.019699 -87716.405910
64704.730066 -46987.373536 39750.985680
166245.830289 509472.423546 60838.551517


-213409.369320 -398407.160625 -94742.532519
69902.122399 -50772.763513 42941.841588
179507.715845 550206.308904 65682.955621


-229831.819937 -429019.696329 -102038.989214
75300.427636 -54704.585944 46256.051475
193278.468002 592506.090362 70713.051890


-246862.507970 -460764.626810 -109605.775997
80899.645777 -58782.840827 49693.615339
207558.086761 636371.767918 75928.840324


-264501.433419 -493641.952070 -117442.892866
86699.776821 -63007.528164 53254.533180
222346.572122 681803.341573 81330.320923


-282748.596284 -527651.672107 -125550.339821
92700.820768 -67378.647955 56938.804999
237643.924084 728800.811326 86917.493686


-301603.996565 -562793.786921 -133928.116864
98902.777619 -71896.200198 60746.430795
253450.142648 777364.177177 92690.358614


-321067.634262 -599068.296513 -142576.223992
105305.647372 -76560.184895 64677.410569
269765.227813 827493.439126 98648.915706


-341139.509375 -636475.200881 -151494.661207
111909.430029 -81370.602045 68731.744320
286589.179580 879188.597174 104793.164964


-361819.621903 -675014.500027 -160683.428509
118714.125589 -86327.451649 72909.432048
303921.997948 932449.651319 111123.106386


-383107.971847 -714686.193949 -170142.525897
125719.734052 -91430.733707 77210.473753
321763.682917 987276.601561 117638.739973


-405004.559206 -755490.282647 -179871.953371
132926.255417 -96680.448218 81634.869436
340114.234488 1043669.447902 124340.065724


-427509.383981 -797426.766123 -189871.710931
140333.689685 -102076.595182 86182.619095
358973.652660 1101628.190340 131227.083640


-450622.446172 -840495.644374 -200141.798578
147942.036856 -107619.174600 90853.722732
378341.937433 1161152.828875 138299.793721


-474343.745777 -884696.917402 -210682.216311
155751.296930 -113308.186472 95648.180346
398219.088808 1222243.363508 145558.195966


-498673.282798 -930030.585207 -221492.964130
163761.469906 -119143.630797 100565.991937
418605.106783 1284899.794239 153002.290376


-523611.057234 -976496.647788 -232574.042035
171972.555785 -125125.507576 105607.157505
439499.991360 1349122.121066 160632.076951


-549157.069086 -1024095.105145 -243925.450026
180384.554566 -131253.816809 110771.677050
460903.742539 1414910.343991 168447.555690


-575311.318352 -1072825.957278 -255547.188104
188997.466250 -137528.558496 116059.550572
482816.360318 1482264.463013 176448.726594


-602073.805034 -1122689.204187 -267439.256268
197811.290837 -143949.732636 121470.778071
505237.844699 1551184.478133 184635.589662


-629444.529130 -1173684.845873 -279601.654518
206826.028326 -150517.339230 127005.359547
528168.195681 1621670.389349 193008.144896


-657423.490642 -1225812.882334 -292034.382854
216041.678718 -157231.378277 132663.295000
551607.413265 1693722.196663 201566.392293


-686010.689569 -1279073.313571 -304737.441276
225458.242012 -164091.849779 138444.584430
575555.497449 1767339.900074 210310.331856


-715206.125911 -1333466.139585 -317710.829784
235075.718208 -171098.753734 144349.227837
600012.448235 1842523.499582 219239.963583


-745009.799667 -1388991.360374 -330954.548378
244894.107307 -178252.090143 150377.225221
624978.265622 1919272.995187 228355.287475


-775421.710839 -1445648.975940 -344468.597058
254913.409308 -185551.859005 156528.576582
650452.949610 1997588.386889 237656.303531


-806441.859426 -1503438.986281 -358252.975824
265133.624212 -192998.060322 162803.281919
676436.500199 2077469.674688 247143.011752


-838070.245428 -1562361.391398 -372307.684677
275554.752018 -200590.694092 169201.341234
702928.917389 2158916.858584 256815.412138


-870306.868844 -1622416.191291 -386632.723615
286176.792726 -208329.760316 175722.754526
729930.201181 2241929.938576 266673.504688


-903151.729676 -1683603.385960 -401228.092639
296999.746337 -216215.258994 182367.521794
757440.351574 2326508.914666 276717.289403


-936604.827922 -1745922.975405 -416093.791750
308023.612850 -224247.190125 189135.643040
785459.368568 2412653.786853 286946.766282


-970666.163583 -1809374.959625 -431229.820946
319248.392265 -232425.553711 196027.118262
813987.252163 2500364.555137 297361.935327


-1005335.736659 -1873959.338622 -446636.180229
330674.084583 -240750.349750 203041.947461
843024.002359 2589641.219518 307962.796535


-1040613.547150 -1939676.112394 -462312.869597
342300.689803 -249221.578243 210180.130638
872569.619157 2680483.779995 318749.349909


-1076499.595056 -2006525.280942 -478259.889052
354128.207925 -257839.239190 217441.667791
902624.102555 2772892.236570 329721.595447


-1112993.880377 -2074506.844265 -494477.238592
366156.638950 -266603.332591 224826.558921
933187.452555 2866866.589241 340879.533149


-1150096.403112 -2143620.802365 -510964.918218
378385.982877 -275513.858445 232334.804027
964259.669156 2962406.838009 352223.163016


-1187807.163262 -2213867.155240 -527722.927931
390816.239706 -284570.816754 239966.403111
995840.752358 3059512.982874 363752.485048


-1226126.160828 -2285245.902890 -544751.267729
403447.409438 -293774.207516 247721.356172
1027930.702161 3158185.023836 375467.499245


-1265053.395807 -2357757.045317 -562049.937614
416279.492071 -303124.030732 255599.663209
1060529.518566 3258422.960895 387368.205606


-1304588.868202 -2431400.582519 -579618.937584
429312.487607 -312620.286402 263601.324223
1093637.201571 3360226.794050 399454.604131


-1344732.578012 -2506176.514497 -597458.267640
442546.396046 -322262.974525 271726.339215
1127253.751178 3463596.523303 411726.694822


-1385484.525236 -2582084.841251 -615567.927782
455981.217386 -332052.095103 279974.708183
1161379.167386 3568532.148652 424184.477677


-1426844.709875 -2659125.562780 -633947.918011
469616.951629 -341987.648135 288346.431128
1196013.450195 3675033.670098 436827.952696


-1468813.131929 -2737298.679085 -652598.238325
483453.598774 -352069.633620 296841.508049
1231156.599605 3783101.087641 449657.119880


-1511389.791398 -2816604.190166 -671518.888725
497491.158821 -362298.051559 305459.938948
1266808.615616 3892734.401281 462671.979229


-1554574.688281 -2897042.096022 -690709.869211
511729.631771 -372672.901952 314201.723823
1302969.498228 4003933.611017 475872.530742


-1598367.822579 -2978612.396654 -710171.179783
526169.017622 -383194.184799 323066.862676
1339639.247442 4116698.716850 489258.774420


-1642769.194292 -3061315.092062 -729902.820441
540809.316376 -393861.900100 332055.355505
1376817.863257 4231029.718780 502830.710263


-1687778.803420 -3145150.182245 -749904.791185
555650.528033 -404676.047854 341167.202311
1414505.345672 4346926.616807 516588.338270


-1733396.649962 -3230117.667204 -770177.092015
570692.652591 -415636.628063 350402.403094
1452701.694689 4464389.410931 530531.658442


-1779622.733919 -3316217.546938 -790719.722931
585935.690052 -426743.640725 359760.957854
1491406.910307 4583418.101151 544660.670778


-1826457.055291 -3403449.821448 -811532.683933
601379.640415 -437997.085841 369242.866590
1530620.992526 4704012.687468 558975.375279


-1873899.614078 -3491814.490734 -832615.975021
617024.503680 -449396.963411 378848.129304
1570343.941347 4826173.169882 573475.771945


-1921950.410279 -3581311.554796 -853969.596195
632870.279847 -460943.273435 388576.745994
1610575.756768 4949899.548392 588161.860775


-1970609.443895 -3671941.013633 -875593.547455
648916.968917 -472636.015913 398428.716661
1651316.438791 5075191.823000 603033.641770


-2019876.714926 -3763702.867245 -897487.828800
665164.570888 -484475.190845 408404.041305
1692565.987414 5202049.993704 618091.114929


-2069752.223371 -3856597.115633 -919652.440232
681613.085762 -496460.798230 418502.719926
1734324.402639 5330474.060505 633334.280253


-2120235.969232 -3950623.758797 -942087.381749
698262.513538 -508592.838070 428724.752523
1776591.684465 5460464.023402 648763.137742


-2171327.952507 -4045782.796737 -964792.653353
715112.854217 -520871.310363 439070.139098
1819367.832892 5592019.882397 664377.687395


-2223028.173196 -4142074.229452 -987768.255042
732164.107797 -533296.215110 449538.879649
1862652.847920 5725141.637488 680177.929213


-2275336.631301 -4239498.056942 -1011014.186818
749416.274280 -545867.552311 460130.974177
1906446.729550 5859829.288676 696163.863196


-2328253.326820 -4338054.279209 -1034530.448679
766869.353665 -558585.321966 470846.422682
1950749.477780 5996082.835960 712335.489343


-2381778.259754 -4437742.896250 -1058317.040626
784523.345952 -571449.524075 481685.225164
1995561.092612 6133902.279342 728692.807655


-2435911.430102 -4538563.908068 -1082373.962659
802378.251141 -584460.158638 492647.381623
2040881.574044 6273287.618820 745235.818131


-2490652.837866 -4640517.314661 -1106701.214778
820434.069233 -597617.225654 503732.892058
2086710.922078 6414238.854394 761964.520772


-2546002.483044 -4743603.116029 -1131298.796983
838690.800227 -610920.725125 514941.756470
2133049.136713 6556755.986066 778878.915577


-2601960.365636 -4847821.312173 -1156166.709274
857148.444122 -624370.657049 526273.974859
2179896.217949 6700839.013834 795979.002547


-2658526.485644 -4953171.903093 -1181304.951651
875807.000921 -637967.021427 537729.547225
2227252.165786 6846487.937699 813264.781682


-2715700.843066 -5059654.888788 -1206713.524114
894666.470621 -651709.818259 549308.473568
2275116.980224 6993702.757661 830736.252981


-2773483.437902 -5167270.269259 -1232392.426663
913726.853223 -665599.047545 561010.753888
2323490.661264 7142483.473719 848393.416445


-2831874.270154 -5276018.044506 -1258341.659297
932988.148728 -679634.709285 572836.388184
2372373.208904 7292830.085874 866236.272074


-2890873.339820 -5385898.214528 -1284561.222018
952450.357135 -693816.803479 584785.376458
2421764.623146 7444742.594126 884264.819867


-2950480.646901 -5496910.779325 -1311051.114824
972113.478444 -708145.330127 596857.718708
2471664.903989 7598220.998475 902479.059825


-3010696.191396 -5609055.738898 -1337811.337717
991977.512655 -722620.289228 609053.414935
2522074.051432 7753265.298920 920878.991947


